Dateiname,Foliierung,Zweitfoliierung,Ort,place supplied,Datum,date supplied,weranwen,Briefnummer,Struktur,Dokumenttyp,Quellenkritische Anmerkungen,Bemerkung,folder,width,height,Fehler/Anmerkungen,Kontrolle Vollständigkeit,
Kasten_blau_44_9_0141.jpg,67 v,81 v,,,,,,,,,,,Kasten_blau_44_9_0140,1708,2569,,,
Kasten_blau_44_9_0142.jpg,71 r,82 r,,,,,,,,,,,Kasten_blau_44_9_0140,1708,2569,,,
Kasten_blau_44_9_0143.jpg,71 v,82 v,,,,,,,,,,,Kasten_blau_44_9_0140,1708,2569,,,
Kasten_blau_44_9_0144.jpg,72 r,83 r,Düsseldorf,,1707.12.31,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift, Tintenvermerk ""aygenh""",Kasten_blau_44_9_0144,1708,2711,,,
Kasten_blau_44_9_0145.jpg,72 v,83 v,,,,,,,,,,,Kasten_blau_44_9_0144,1750,2707,,,
Kasten_blau_44_9_0146.jpg,1 r,84 r,Düsseldorf,,1708.01.03,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift, neue Foliierung",Kasten_blau_44_9_0146,1654,2592,,,
Kasten_blau_44_9_0147.jpg,1 v,84 v,,,,,,,,,,,Kasten_blau_44_9_0146,1654,2592,,,
Kasten_blau_44_9_0148.jpg,4 r,85 r,,,,,,,,,,,Kasten_blau_44_9_0146,1654,2592,,,
Kasten_blau_44_9_0149.jpg,2 r,86 r,Wien,,1707.12.17,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,war offenbar eingelegt in Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg 03.01.1707,Kasten_blau_44_9_0149,1638,2537,,,
Kasten_blau_44_9_0150.jpg,3 r,87 r,,,,,,,,,,"PS gehört anscheinend zu Eleonora Magdalena von Pfalz-Neuburg an JW 17.12.1707, neuerlich unterschrieben, aber ohne Datum und Anrede",Kasten_blau_44_9_0149,1638,2524,,,
Kasten_blau_44_9_0151.jpg,3 v,87 v,,,,,,,,,,,Kasten_blau_44_9_0149,1638,2537,,,
Kasten_blau_44_9_0152.jpg,,,,,,,,,Adresse,,,an JW,Kasten_blau_44_9_0149,1638,2524,,,
Kasten_blau_44_9_0153.jpg,5 r,89 r,Düsseldorf,,1708.01.28,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0153,1622,2567,,,
Kasten_blau_44_9_0154.jpg,5 v,89 v,,,,,,,,,,,Kasten_blau_44_9_0153,1622,2566,,,
Kasten_blau_44_9_0155.jpg,6 r,90 r,,,,,,,,,,,Kasten_blau_44_9_0153,1622,2566,,,
Kasten_blau_44_9_0156.jpg,7 r,91 r,Düsseldorf,,1708.02.15,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0156,1884,2716,,,
Kasten_blau_44_9_0157.jpg,7 v,91 v,,,,,,,,,,,Kasten_blau_44_9_0156,1886,2718,,,
Kasten_blau_44_9_0158.jpg,10 r,92 r,,,,,,,,,,,Kasten_blau_44_9_0156,1886,2718,,,
Kasten_blau_44_9_0159.jpg,10 v,92 v,,,,,,,,,,,Kasten_blau_44_9_0156,1886,2718,,,
Kasten_blau_44_9_0160.jpg,8 r,93 r,Wien,,1708.02.06,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0160,1676,2501,,,
Kasten_blau_44_9_0161.jpg,8 v,93 v,,,,,,,,,,,Kasten_blau_44_9_0160,1676,2502,,,
Kasten_blau_44_9_0162.jpg,9 r,94 r,,,,,,,,,,,Kasten_blau_44_9_0160,1676,2502,,,
Kasten_blau_44_9_0163.jpg,11 r,95 r,Düsseldorf,,1708.02.15,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0163,1910,2739,,,
Kasten_blau_44_9_0164.jpg,12 r,96 r,Düsseldorf,,1708.02.09,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift. Tintenvermerk ""19 feb 1708"", aber eigentliche Datierung eindeutig 9 (1er vergessen?)",Kasten_blau_44_9_0164,1676,2630,,,
Kasten_blau_44_9_0165.jpg,12 v,96 v,,,,,,,,,,,Kasten_blau_44_9_0164,1670,2630,,,
Kasten_blau_44_9_0166.jpg,13 r,97 r,,,,,,,,,,,Kasten_blau_44_9_0164,1670,2630,,,
Kasten_blau_44_9_0167.jpg,13 v,97 v,,,,,,,,,,,Kasten_blau_44_9_0164,1670,2630,,,
Kasten_blau_44_9_0168.jpg,17 r,98 r,,,,,,,,,,,Kasten_blau_44_9_0164,1670,2630,,,
Kasten_blau_44_9_0169.jpg,17 v,98 v,,,,,,,,,,,Kasten_blau_44_9_0164,1670,2630,,,
Kasten_blau_44_9_0170.jpg,18 r,99 r,,,,,,,,,,,Kasten_blau_44_9_0164,1670,2630,,,
Kasten_blau_44_9_0171.jpg,14 r,100 r,Wien,,1708.01.21,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0171,1658,2599,,,
Kasten_blau_44_9_0172.jpg,14 v,100 v,,,,,,,,,,,Kasten_blau_44_9_0171,1644,2524,,,
Kasten_blau_44_9_0173.jpg,15 r,101 r,,,,,,,,,,,Kasten_blau_44_9_0171,1622,2540,,,
Kasten_blau_44_9_0174.jpg,15 v,101 v,,,,,,,,,,,Kasten_blau_44_9_0171,1644,2524,,,
Kasten_blau_44_9_0175.jpg,16 r,102 r,,,,,,,,,,,Kasten_blau_44_9_0171,1622,2540,,,
Kasten_blau_44_9_0176.jpg,16 v,102 v,,,,,,,,,,,Kasten_blau_44_9_0171,1644,2524,,,
Kasten_blau_44_9_0182.jpg,,,,,,,,,Adresse,,,an Eleonora Magdalena von Pfalz-Neuburg,Kasten_blau_44_9_0171,1766,2524,,,
Kasten_blau_44_9_0183.jpg,,,,,,,,,Leerseite,,,"außer: ""sambt einer beylaag""",Kasten_blau_44_9_0171,1666,2463,,,
Kasten_blau_44_9_0177.jpg,,103 r,o.O.,,o.D.,1708,Leopold Litizcki von Schönau an Eleonora Magdalena von Pfalz-Neuburg,,Drittbrief,Beilage,deutsch; Ausfertigung; Schreiber; Brief,"aufwendig gestalteter und unterschriebener Originalbrief mit Bitte um Empfehlung an JW; Leopold Graf Lititzki von Schönau war laut der Adresse Kammerherr, laut Brief offenbar auch langjähriger Offizier im kais. Heer. Liegt zwischen 1708.02.21-1708.02.22",Kasten_blau_44_9_0171,1766,2539,,,
Kasten_blau_44_9_0178.jpg,,103 v,,,,,,,,,,,Kasten_blau_44_9_0171,1766,2524,,,
Kasten_blau_44_9_0179.jpg,,104 r,,,,,,,,,,,Kasten_blau_44_9_0171,1766,2540,,,
Kasten_blau_44_9_0180.jpg,,104 v,,,,,,,,,,,Kasten_blau_44_9_0171,1766,2524,,,
Kasten_blau_44_9_0181.jpg,,105 r,,,,,,,,,,,Kasten_blau_44_9_0171,1766,2540,,,
Kasten_blau_44_9_0184.jpg,19 r,107 r,Düsseldorf,,1708.02.22,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0184,1766,2726,,,
Kasten_blau_44_9_0185.jpg,20 r,108 r,Düsseldorf,,1708.02.29,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0185,1644,2605,,,
Kasten_blau_44_9_0186.jpg,20 v,108 v,,,,,,,,,,,Kasten_blau_44_9_0185,1644,2605,,,
Kasten_blau_44_9_0187.jpg,22 r,109 r,,,,,,,,,,,Kasten_blau_44_9_0185,1644,2605,,,
Kasten_blau_44_9_0188.jpg,22 v,109 v,,,,,,,,,,,Kasten_blau_44_9_0185,1644,2605,,,
Kasten_blau_44_9_0189.jpg,21 r,110 r,Wien,,1708.02.23,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0189,1608,2517,,,
Kasten_blau_44_9_0190.jpg,21 v,110 v,,,,,,,,,,,Kasten_blau_44_9_0189,1608,2517,,,
Kasten_blau_44_9_0191.jpg,23 r,111 r,Düsseldorf,,1708.03.14,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0191,1656,2575,,,
Kasten_blau_44_9_0192.jpg,23 v,111 v,,,,,,,,,,,Kasten_blau_44_9_0191,1658,2577,,,
Kasten_blau_44_9_0193.jpg,24 r,112 r,Düsseldorf,,1708.03.14,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift; 2. Brief dieses Datums,Kasten_blau_44_9_0193,1658,2577,,,
Kasten_blau_44_9_0194.jpg,24 v,112 v,,,,,,,,,,,Kasten_blau_44_9_0193,1658,2606,,,
Kasten_blau_44_9_0195.jpg,25 r,113 r,,,,,,,,,,,Kasten_blau_44_9_0193,1658,2577,,,
Kasten_blau_44_9_0196.jpg,25 v,113 v,,,,,,,,,,,Kasten_blau_44_9_0193,1658,2606,,,
Kasten_blau_44_9_0197.jpg,26 r,114 r,Düsseldorf,,1708.05.10,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Abschrift; Schreiber,Abschrift,Kasten_blau_44_9_0197,1856,2806,,,
Kasten_blau_44_9_0198.jpg,26 v,114 v,,,,,,,,,,,Kasten_blau_44_9_0197,1880,2799,,,
Kasten_blau_44_9_0199.jpg,27 r,115 r,Düsseldorf,,1708.05.10,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift. 2. Brief mit diesem Datum (nicht identisch), erwähnt ein Schreiben von Eleonora Magdalena von Pfalz-Neuburg 15.04.1708",Kasten_blau_44_9_0199,1722,2651,,,
Kasten_blau_44_9_0200.jpg,27 v,115 v,,,,,,,,,,,Kasten_blau_44_9_0199,1722,2651,,,
Kasten_blau_44_9_0201.jpg,,116 r,Heidelberg,,1708.04.23,,,,Drittbrief,Beilage,deutsch; Abschrift; Schreiber; Aktennotiz,"Abschrift ""Copia"", offenbar Begleitschreiben zu dem jpeg 204ff übermittelten Akt. Es geht um inhaftierten Fabritius Vezzi (geb. Mailand, kath.), der lange Läufer am Kaiserhof war, dann in kurpfälz. Dienst, Prozess wegen unverheirateten Zusammenlebens bzw. strittiger Ehe, Ehefrau in Wien hat geklagt. Unterschrieben von Graf von Anzaghi, Freih. Von Hevell, Geheimer Rat und Vizekanzler von Mezger, Fleck, Becker, Cüls. Erwähnt kurpfälz. Hofgerichtsrat und Stadtschultheiß und Rath und Landschreiber des Oberamts Heidelberg Brugge",Kasten_blau_44_9_0199,1820,2693,,,
Kasten_blau_44_9_0202.jpg,,116 v,,,,,,,,,,,Kasten_blau_44_9_0199,1814,2665,,,
Kasten_blau_44_9_0203.jpg,,117 r,Heidelberg,,1708.04.21,,Stadtschultheiß Brugge und Landschreiber Schumm an JW,,Drittbrief,Beilage,deutsch; Abschrift; Schreiber; Brief,"Abschrift ""Copia"" in derselben Angelegenheit",Kasten_blau_44_9_0199,1814,2693,,,
Kasten_blau_44_9_0204.jpg,,118 r,Heidelberg,,1708.04.21,,,,Beilage,Beilage,deutsch; Abschrift; Schreiber; Verhörprotokoll,"Abschrift eines Akts ""Copia"" ""Actum Heydelberg den 21ten Aprilis 1708",Kasten_blau_44_9_0199,1876,2695,,,
Kasten_blau_44_9_0205.jpg,,118 v,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0206.jpg,,119 r,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0207.jpg,,119 v,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0208.jpg,,120 r,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0209.jpg,,120 v,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0210.jpg,,121 r,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0211.jpg,,121 v,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0212.jpg,,122 r,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0213.jpg,,122 v,,,,,,,,,,,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0216.jpg,,125 r,,,,,,,Fortsetzung,,,weiter Akt Beilage 21.04.1708,Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0214.jpg,,123 r,Wien,,1707.05.16,,Melchior Scheibelauer,,Drittbrief,Beilage,deutsch; Abschrift; Schreiber; Auszug aus Verhandlungsprotokoll,"Auszug, nicht ganz sicher, ob aus einem Brief. ""Copia"", in den Akt Beilage 21.04.1708 eingelegt. Könnte Auszug aus einem Brief sein, Unterschrieben Melchior Scheibelauer, bischöfl. Konsistorium (und Prof. für kanon. Recht Uni Wien https://scopeq.cc.univie.ac.at/query/detail.aspx?ID=237524 )",Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0215.jpg,,124 r,Wien,,1707.07.04,,Melchior Scheibelauer,,Drittbrief,Beilage,deutsch; Abschrift; Schreiber; Auszug aus Verhandlungsprotokoll,"Auszug, nicht ganz sicher, ob aus einem Brief. ""Copia"", in den Akt Beilage 21.04.1708 eingelegt. Könnte Auszug aus einem Brief sein, Unterschrieben Melchior Scheibelauer",Kasten_blau_44_9_0199,1876,2696,,,
Kasten_blau_44_9_0217.jpg,28 r,126 r,Wien,,1708.04.18,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0217,1658,2519,,,
Kasten_blau_44_9_0218.jpg,28 v,126 v,,,,,,,,,,,Kasten_blau_44_9_0217,1658,2519,,,
Kasten_blau_44_9_0219.jpg,29 r,127 r,Wien,,1708.05.15,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0219,1658,2519,,,
Kasten_blau_44_9_0220.jpg,29 v,127 v,,,,,,,,,,,Kasten_blau_44_9_0219,1658,2519,,,
Kasten_blau_44_9_0221.jpg,30 r,128 r,,,,,,,,,,,Kasten_blau_44_9_0219,1658,2519,,,
Kasten_blau_44_9_0222.jpg,30 v,128 v,,,,,,,Leerseite,,,"außer: ""sambt zwey beylaagen""",,1658,2519,,,
Kasten_blau_44_9_0223.jpg,,129 r,o.O.,,1708.05.15,,Friedrich Karl von Schönborn an Eleonora Magdalena von Pfalz-Neuburg,,Drittbrief,Beilage,deutsch; Ausfertigung; eigenhändig; Brief,mit Unterschrift,Kasten_blau_44_9_0219,1594,2281,,,
Kasten_blau_44_9_0224.jpg,,129 v,,,,,,,,,,,Kasten_blau_44_9_0219,1592,2279,,,
Kasten_blau_44_9_0225.jpg,,130 r,,,,,,,,,,,Kasten_blau_44_9_0219,1592,2279,,,
Kasten_blau_44_9_0226.jpg,,131 v,Wien,,1707.11.15,,Joseph I. an Franz Joseph von Lamberg,,Drittbrief,Beilage,deutsch; Abschrift; Schreiber; Brief,"mit Unterschrift. ""Lieber Fürst von Lamberg"", Unterschrieben Joseph, geht um Landgrafschaft Leuchtenberg (=im Oberpfälzer Wald, die 1706 durch Reichsacht dem bayr. Kurf. Abhanden gekommen war, 1708 wurde Leopold Mathias Sigismund von Lamberg =seit 1707 Reichsfürst damit belehnt. Auf der Rückseite Berufung auf Böhm. Kanzlei",Kasten_blau_44_9_0219,1346,1671,,,
Kasten_blau_44_9_0227.jpg,,131 r,,,,,,,,,,,Kasten_blau_44_9_0219,1346,1671,,,
Kasten_blau_44_9_0228.jpg,31 r,132 r,Düsseldorf,,1708.05.29,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept,Kasten_blau_44_9_0228,1670,2640,,,
Kasten_blau_44_9_0229.jpg,31 v,132 v,,,,,,,,,,,Kasten_blau_44_9_0228,1670,2640,,,
Kasten_blau_44_9_0230.jpg,33 r,133 r,,,,,,,,,,,Kasten_blau_44_9_0228,1670,2640,,,
Kasten_blau_44_9_0231.jpg,32 r,134 r,o.O.,Wien,o.D.,Juni 1708,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Liegt zwischen 1708.05.29-1708.06.23,Kasten_blau_44_9_0231,1670,2470,,,
Kasten_blau_44_9_0232.jpg,,,,,,,,,Adresse,,,an JW,Kasten_blau_44_9_0231,1670,2470,,,
Kasten_blau_44_9_0233.jpg,34 r,136 r,Düsseldorf,,1708.06.23,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0233,1690,2599,,,
Kasten_blau_44_9_0234.jpg,34 v,136 v,,,,,,,,,,,Kasten_blau_44_9_0233,1690,2599,,,
Kasten_blau_44_9_0235.jpg,35 r,137 r,,,,,,,,,,,Kasten_blau_44_9_0233,1690,2599,,,
Kasten_blau_44_9_0236.jpg,35 v,137 v,,,,,,,,,,,Kasten_blau_44_9_0233,1690,2599,,,
Kasten_blau_44_9_0237.jpg,36 r,138 r,Düsseldorf,,1708.06.23,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift. 2. Brief mit diesem Datum,Kasten_blau_44_9_0237,1650,2597,,,
Kasten_blau_44_9_0238.jpg,37 r,139 r,Düsseldorf,,1708.06.29,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0238,1690,2599,,,
Kasten_blau_44_9_0239.jpg,38 r,140 r,Düsseldorf,,1708.07.01,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0239,1690,2615,,,
Kasten_blau_44_9_0240.jpg,39 r,141 r,Wien,,1708.06.01,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0240,1666,2450,,,
Kasten_blau_44_9_0241.jpg,39 v,141 v,,,,,,,,,,,Kasten_blau_44_9_0240,1666,2450,,,
Kasten_blau_44_9_0242.jpg,40 r,142 r,Düsseldorf,,1708.07.08,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0242,1722,2688,,,
Kasten_blau_44_9_0243.jpg,41 r,143 r,Düsseldorf,,1708.07.14,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0243,1666,2578,,,
Kasten_blau_44_9_0244.jpg,41 v,143 v,,,,,,,,,,,Kasten_blau_44_9_0243,1664,2578,,,
Kasten_blau_44_9_0245.jpg,43 r,144 r,,,,,,,,,,,Kasten_blau_44_9_0243,1664,2578,,,
Kasten_blau_44_9_0246.jpg,42 r,145 r,Wien,,1708.06.07,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0246,1650,2449,,,
Kasten_blau_44_9_0247.jpg,,,,,,,,,Adresse,,,an JW,Kasten_blau_44_9_0246,1650,2449,,,
Kasten_blau_44_9_0248.jpg,,147r,Düsseldorf,,1708.08.20,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept. Folierung: nur 4 sichtbar wegen Knick,Kasten_blau_44_9_0248,1908,2807,,,
Kasten_blau_44_9_0249.jpg,,147 v,,,,,,,,,,,Kasten_blau_44_9_0248,1908,2807,,,
Kasten_blau_44_9_0250.jpg,49 r,148 r,Wien,,1708.09.05,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0250,1698,2511,,,
Kasten_blau_44_9_0251.jpg,49 v,148 v,,,,,,,,,,,Kasten_blau_44_9_0250,1698,2511,,,
Kasten_blau_44_9_0252.jpg,50 r,149 r,,,,,,,,,,,Kasten_blau_44_9_0250,1698,2511,,,
Kasten_blau_44_9_0253.jpg,50 v,149 v,,,,,,,,,,,Kasten_blau_44_9_0250,1698,2511,,,
Kasten_blau_44_9_0254.jpg,51 r,150 r,,,,,,,,,,,Kasten_blau_44_9_0250,1698,2511,,,
Kasten_blau_44_9_0255.jpg,51 v,150 v,,,,,,,Leerseite,,,"außer: ""sambt einer beylaag""",Kasten_blau_44_9_0250,1698,2511,,,
Kasten_blau_44_9_0256.jpg,45 r,152 r,Wien,,1708.09.12,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0256,1698,2511,,,
Kasten_blau_44_9_0257.jpg,45 v,152 v,,,,,,,,,,,Kasten_blau_44_9_0256,1698,2511,,,
Kasten_blau_44_9_0258.jpg,46 r,153 r,Wien,,1708.09.15,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,enthält gestrichelte Unterstreichung,Kasten_blau_44_9_0258,1698,2511,,,
Kasten_blau_44_9_0259.jpg,46 v,153 v,,,,,,,,,,,Kasten_blau_44_9_0258,1698,2511,,,
Kasten_blau_44_9_0260.jpg,,,,,,,,,Adresse,,,an JW,Kasten_blau_44_9_0258,1698,2511,,,
Kasten_blau_44_9_0261.jpg,47 r,155 r,Bensberg,,1708.10.14,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_9_0261,1676,2552,,,
Kasten_blau_44_9_0262.jpg,47 v,155 v,,,,,,,,,,,Kasten_blau_44_9_0261,1676,2552,,,
Kasten_blau_44_9_0263.jpg,48 r,156 r,,,,,,,,,,,Kasten_blau_44_9_0261,1676,2552,,,
Kasten_blau_44_9_0264.jpg,48 v,156 v,,,,,,,,,,,Kasten_blau_44_9_0261,1676,2552,,,
Kasten_blau_44_9_0265.jpg,54 r,157 r,,,,,,,,,,,Kasten_blau_44_9_0261,1676,2552,,,
Kasten_blau_44_9_0266.jpg,54 v,157 v,,,,,,,,,,,Kasten_blau_44_9_0261,1676,2552,,,
Kasten_blau_44_9_0267.jpg,55 r,158 r,,,,,,,,,,,Kasten_blau_44_9_0261,1676,2552,,,
Kasten_blau_44_9_0268.jpg,55 v,158 v,,,,,,,,,,,Kasten_blau_44_9_0261,1676,2552,,,
Kasten_blau_44_9_0269.jpg,52 r,159 r,Wien,,1708.06.23,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_9_0269,1664,2480,,,
Kasten_blau_44_9_0270.jpg,52 v,159 v,,,,,,,,,,,Kasten_blau_44_9_0269,1676,2491,,,
Kasten_blau_44_9_0274.jpg,53 r,162 r,,,,,,,Fortsetzung,,,weiter Eleonora Magdalena von Pfalz-Neuburg an JW 23.06.1708,Kasten_blau_44_9_0269,1664,2480,,,
Kasten_blau_44_9_0271.jpg,,160 r,Neuburg,,1708.05.18,,"Johanna Franziska von Miller, geb. Tänzl, an Eleonora Magdalena von Pfalz-Neuburg",,Drittbrief,Beilage,deutsch; Ausfertigung; Schreiber; Brief,mit Unterschrift,Kasten_blau_44_9_0269,1664,2480,,,
Kasten_blau_44_9_0272.jpg,,160 v,,,,,,,,,,,Kasten_blau_44_9_0269,1664,2480,,,
Kasten_blau_44_9_0273.jpg,,,,,,,,,Adresse,,,,Kasten_blau_44_9_0269,1664,2480,,,
Kasten_blau_44_10_0001.jpg,Tinte,Bleistift,,,,,,,Deckblatt,,,"""Bay. Geh. Staatsarchiv München K.bl.44/10. Korrespondenz der verw. Kaiserin Eleonore mit Cfst. Johann Wilhelm von der Pfalz 1709-1711. S1-236""",,1966,2853,,,
Kasten_blau_44_10_0002.jpg,,1 r,,,,,,,Deckblatt,,,,,1966,2853,,,
Kasten_blau_44_10_0003.jpg,,2 r,,,,,,,Deckblatt,,,,,1756,2797,,,
Kasten_blau_44_10_0004.jpg,5 r,3 r,Wien,,?.12.29,1708.12.29,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"Datierung: kein Jahr, aber nach der Foliierung dürfte der Brief in Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg 02.02.1709 gelegen sein, was für Dezember 1708 spricht",Kasten_blau_44_10_0004,1670,2521,,,
Kasten_blau_44_10_0005.jpg,5 v,3 v,,,,,,,,,,,Kasten_blau_44_10_0004,1670,2521,,,
Kasten_blau_44_10_0006.jpg,6 r,4 r,,,,,,,,,,,Kasten_blau_44_10_0004,1670,2521,,,
Kasten_blau_44_10_0007.jpg,6 v,4 v,,,,,,,,,,,Kasten_blau_44_10_0004,1670,2521,,,
Kasten_blau_44_10_0008.jpg,7 r,5 r,,,,,,,,,,,Kasten_blau_44_10_0004,1670,2521,,,
